,State,Maths %,Science %
151405,TR,34.47,42.86
145266,TR,34.54,42.86
150721,TR,34.61,42.86
149751,TR,34.68,42.86
149568,TR,34.76,42.86
145878,TR,34.83,42.86
145496,TR,34.9,42.86
148861,TR,34.98,41.82
147125,TR,35.0,58.18
147507,TR,35.0,58.18
149464,TR,35.0,58.18
149607,TR,35.0,58.18
148588,TR,35.0,58.18
147697,TR,35.0,58.18
148191,TR,35.0,55.91
146407,TR,35.0,58.18
151356,TR,35.0,58.18
146376,TR,35.0,58.18
146123,TR,35.0,58.18
149304,TR,35.0,58.18
147297,TR,35.0,57.04
149921,TR,35.0,58.18
145845,TR,35.0,58.18
148541,TR,35.0,58.18
150897,TR,35.0,58.18
149557,TR,35.0,58.18
145287,TR,35.0,58.18
151355,TR,35.05,41.82
147911,TR,35.12,41.82
146570,TR,35.19,41.82
146414,TR,35.27,41.82
146343,TR,35.34,41.82
145863,TR,35.41,41.82
147501,TR,35.48,41.82
150438,TR,35.56,41.82
149525,TR,35.59,54.77
148685,TR,35.59,53.64
150741,TR,35.59,52.5
149965,TR,35.59,51.36
147241,TR,35.59,49.09
146513,TR,35.59,50.23
147706,TR,35.59,66.07
150526,TR,35.59,46.82
147201,TR,35.59,47.95
146377,TR,35.59,45.68
149967,TR,35.59,44.54
146869,TR,35.59,43.41
147094,TR,35.59,52.73
149210,TR,35.59,42.27
147346,TR,35.59,40.0
149916,TR,35.59,41.14
147700,TR,35.63,41.82
146557,TR,35.7,41.82
149118,TR,35.78,41.82
151175,TR,35.85,41.82
148470,TR,35.92,41.82
147535,TR,35.99,41.82
145573,TR,36.07,41.82
151235,TR,36.14,41.82
150757,TR,36.21,41.07
146687,TR,36.28,41.07
147178,TR,36.36,41.07
146464,TR,36.43,41.07
151351,TR,36.5,41.07
148535,TR,36.58,41.07
145216,TR,36.65,41.07
150993,TR,36.67,63.95
147665,TR,36.67,61.83
150152,TR,36.67,59.71
147676,TR,36.67,55.47
146259,TR,36.67,57.59
150588,TR,36.67,53.35
146838,TR,36.67,42.86
148680,TR,36.67,51.23
148528,TR,36.67,46.98
146470,TR,36.67,49.1
146467,TR,36.67,44.86
149308,TR,36.67,42.74
149062,TR,36.67,32.14
149907,TR,36.67,40.62
145207,TR,36.67,38.5
149339,TR,36.67,36.38
149911,TR,36.67,34.26
147487,TR,36.72,41.07
150437,TR,36.79,41.07
148146,TR,36.87,41.07
150864,TR,36.94,41.07
145629,TR,37.01,41.07
147662,TR,37.08,41.07
151242,TR,37.16,41.07
149574,TR,37.23,41.07
150586,TR,37.29,41.82
148004,TR,37.29,40.78
147893,TR,37.29,57.01
145628,TR,37.29,39.74
148249,TR,37.29,57.59
149999,TR,37.29,58.18
146769,TR,37.29,38.69
146836,TR,37.29,50.91
149943,TR,37.29,37.65
149855,TR,37.29,36.61
148339,TR,37.29,34.53
146865,TR,37.29,35.57
145131,TR,37.29,36.36
149922,TR,37.29,33.48
147162,TR,37.29,30.36
151404,TR,37.29,32.44
145773,TR,37.29,31.4
148683,TR,37.3,41.07
148817,TR,37.38,41.07
147175,TR,37.45,40.0
149679,TR,37.52,40.0
145488,TR,37.59,40.0
145396,TR,37.67,40.0
145474,TR,37.74,40.0
145263,TR,37.81,40.0
149931,TR,37.88,40.0
148757,TR,37.96,40.0
149929,TR,38.03,40.0
149435,TR,38.1,40.0
146508,TR,38.18,40.0
151172,TR,38.25,40.0
150988,TR,38.32,40.0
146632,TR,38.33,56.42
147223,TR,38.33,55.83
149682,TR,38.33,55.25
148261,TR,38.33,49.41
146462,TR,38.33,54.07
146363,TR,38.33,54.66
150305,TR,38.33,53.49
147180,TR,38.33,52.9
147548,TR,38.33,52.32
149955,TR,38.33,51.73
148218,TR,38.33,50.0
145963,TR,38.33,50.56
145290,TR,38.33,51.14
146348,TR,38.33,49.97
148358,TR,38.33,49.38
147098,TR,38.33,48.21
147521,TR,38.33,48.8
147511,TR,38.39,40.0
145832,TR,38.47,40.0
146628,TR,38.54,40.0
146079,TR,38.61,40.0
150199,TR,38.68,40.0
146635,TR,38.76,40.0
146382,TR,38.83,40.0
148690,TR,38.9,40.0
149527,TR,38.97,40.0
147075,TR,38.98,48.82
149434,TR,38.98,48.24
148215,TR,38.98,54.55
148850,TR,38.98,47.65
150232,TR,38.98,46.47
148749,TR,38.98,47.06
149603,TR,38.98,45.88
148578,TR,38.98,45.29
149949,TR,38.98,43.53
145670,TR,38.98,44.12
145471,TR,38.98,44.71
147128,TR,38.98,40.0
150767,TR,38.98,42.94
150627,TR,38.98,42.35
150987,TR,38.98,41.18
148323,TR,38.98,41.76
149333,TR,38.98,40.59
148160,TR,39.05,40.0
146423,TR,39.12,40.0
146237,TR,39.19,40.0
147729,TR,39.27,40.0
147518,TR,39.34,40.0
151221,TR,39.41,40.0
150195,TR,39.48,40.0
151239,TR,39.56,40.0
148754,TR,39.63,39.29
148750,TR,39.7,39.29
145524,TR,39.77,39.29
151301,TR,39.85,39.29
146149,TR,39.92,39.29
150516,TR,39.99,39.29
145709,TR,40.0,49.46
148427,TR,40.0,74.93
148000,TR,40.0,39.28
145262,TR,40.0,44.37
147111,TR,40.0,34.19
148429,TR,40.0,76.55
145913,TR,40.0,78.18
145130,TR,40.0,37.5
149915,TR,40.0,24.0
147478,TR,40.0,29.1
147708,TR,40.0,18.91
147353,TR,40.0,28.57
147602,TR,40.0,3.64
149979,TR,40.0,13.82
151179,TR,40.0,8.73
150645,TR,40.07,39.29
150631,TR,40.14,39.29
148171,TR,40.21,39.29
148159,TR,40.28,39.29
150303,TR,40.36,39.29
148530,TR,40.43,39.29
150708,TR,40.5,39.29
145565,TR,40.57,39.29
146695,TR,40.65,39.29
148755,TR,40.68,73.3
147435,TR,40.68,70.05
146555,TR,40.68,71.67
150966,TR,40.68,68.42
150589,TR,40.68,66.79
147419,TR,40.68,65.17
149063,TR,40.68,47.27
150720,TR,40.68,63.54
150733,TR,40.68,61.91
150898,TR,40.68,58.66
145927,TR,40.68,60.28
146730,TR,40.68,57.03
150756,TR,40.68,53.78
145741,TR,40.68,55.4
146849,TR,40.68,52.15
149912,TR,40.68,48.9
145208,TR,40.68,50.52
150761,TR,40.72,39.29
149522,TR,40.79,39.29
146703,TR,40.87,39.29
150194,TR,40.94,39.29
149698,TR,41.01,39.29
145460,TR,41.08,38.18
145767,TR,41.16,38.18
149940,TR,41.23,38.18
149730,TR,41.3,38.18
149693,TR,41.37,38.18
149277,TR,41.45,38.18
148337,TR,41.52,38.18
150908,TR,41.59,38.18
148143,TR,41.67,38.18
147056,TR,41.67,44.22
147066,TR,41.67,41.18
150666,TR,41.67,35.08
148875,TR,41.67,38.13
151224,TR,41.67,32.04
147891,TR,41.67,14.06
146359,TR,41.67,28.99
149064,TR,41.67,25.94
146340,TR,41.67,22.9
148189,TR,41.67,12.39
150822,TR,41.67,19.85
149389,TR,41.67,16.8
148639,TR,41.67,10.71
146068,TR,41.67,13.76
150239,TR,41.74,38.18
150172,TR,41.81,38.18
150646,TR,41.88,38.18
145566,TR,41.96,38.18
150739,TR,42.03,38.18
150705,TR,42.1,38.18
150381,TR,42.17,38.18
145569,TR,42.25,38.18
146469,TR,42.32,38.18
150806,TR,42.37,15.74
151354,TR,42.37,17.41
150771,TR,42.37,19.08
149135,TR,42.37,20.76
147181,TR,42.37,22.44
149458,TR,42.37,24.11
149393,TR,42.37,25.78
145470,TR,42.37,27.46
145564,TR,42.37,29.14
149215,TR,42.37,30.81
145710,TR,42.37,32.48
149920,TR,42.37,34.16
146465,TR,42.39,38.18
146631,TR,42.47,38.18
145692,TR,42.54,38.18
146699,TR,42.61,37.5
146185,TR,42.68,37.5
149771,TR,42.76,37.5
148522,TR,42.83,37.5
148586,TR,42.9,37.5
149398,TR,42.97,37.5
146503,TR,43.05,37.5
145942,TR,43.12,37.5
146121,TR,43.19,37.5
151197,TR,43.27,37.5
151358,TR,43.33,35.83
150170,TR,43.33,37.51
148187,TR,43.33,51.03
149392,TR,43.33,39.18
149913,TR,43.33,40.86
145560,TR,43.33,42.54
146095,TR,43.33,44.21
146875,TR,43.33,50.91
151403,TR,43.33,45.88
149553,TR,43.33,47.56
149923,TR,43.33,49.24
145232,TR,43.34,37.5
150828,TR,43.41,37.5
146346,TR,43.48,37.5
148673,TR,43.56,37.5
148328,TR,43.63,37.5
147658,TR,43.7,37.5
145778,TR,43.77,37.5
145239,TR,43.85,37.5
151000,TR,43.92,37.5
147752,TR,43.99,37.5
148687,TR,44.06,37.5
146360,TR,44.07,51.15
148679,TR,44.07,51.27
149309,TR,44.07,51.4
147177,TR,44.07,51.52
149956,TR,44.07,51.64
148192,TR,44.07,54.03
149409,TR,44.07,51.76
149959,TR,44.07,51.88
145881,TR,44.07,52.0
148525,TR,44.07,52.12
148927,TR,44.07,52.73
149455,TR,44.07,52.24
149914,TR,44.07,52.37
149390,TR,44.07,52.49
146723,TR,44.07,52.61
147992,TR,44.14,37.5
145427,TR,44.21,37.5
150341,TR,44.28,37.5
150833,TR,44.36,37.5
146676,TR,44.43,36.36
147061,TR,44.5,36.36
145775,TR,44.57,36.36
147024,TR,44.65,36.36
146916,TR,44.72,36.36
150338,TR,44.79,36.36
150306,TR,44.86,36.36
151004,TR,44.94,36.36
149829,TR,45.0,55.33
149966,TR,45.0,56.63
147059,TR,45.0,57.93
148284,TR,45.0,69.64
148524,TR,45.0,59.23
146087,TR,45.0,60.53
150994,TR,45.0,61.84
146851,TR,45.0,63.14
151349,TR,45.0,64.44
149958,TR,45.0,65.74
149909,TR,45.0,67.04
145768,TR,45.0,68.34
150312,TR,45.01,36.36
149529,TR,45.08,36.36
149125,TR,45.16,36.36
146537,TR,45.23,36.36
148760,TR,45.3,35.71
151055,TR,45.37,35.71
150233,TR,45.45,35.71
145975,TR,45.52,35.71
151332,TR,45.59,35.71
147064,TR,45.66,35.71
149941,TR,45.74,35.71
146444,TR,45.76,70.79
148542,TR,45.76,78.79
147030,TR,45.76,71.94
145561,TR,45.76,73.09
149305,TR,45.76,74.24
145456,TR,45.76,75.4
145557,TR,45.76,76.55
148931,TR,45.76,80.0
146341,TR,45.76,77.7
151423,TR,45.76,78.85
149736,TR,45.81,35.71
149478,TR,45.88,35.71
150485,TR,45.96,35.71
148162,TR,46.03,35.71
147202,TR,46.1,35.71
149944,TR,46.17,35.71
145475,TR,46.25,34.55
148532,TR,46.32,34.55
150896,TR,46.39,34.55
150145,TR,46.46,34.55
148870,TR,46.54,34.55
148329,TR,46.61,34.55
146729,TR,46.67,77.57
148533,TR,46.67,76.36
149530,TR,46.67,72.72
149411,TR,46.67,73.93
147710,TR,46.67,75.14
146913,TR,46.67,71.5
145395,TR,46.67,67.86
146726,TR,46.67,70.29
151415,TR,46.67,69.07
147559,TR,46.68,34.55
145829,TR,46.76,34.55
149520,TR,46.83,34.55
150904,TR,46.9,34.55
149609,TR,46.97,34.55
151227,TR,47.05,34.55
150938,TR,47.12,34.55
149773,TR,47.19,34.55
150175,TR,47.26,34.55
149523,TR,47.34,34.55
150900,TR,47.41,34.55
146988,TR,47.46,72.55
147067,TR,47.46,68.53
146297,TR,47.46,69.2
146985,TR,47.46,71.88
149946,TR,47.46,69.87
146096,TR,47.46,70.54
146069,TR,47.46,71.21
148740,TR,47.48,34.55
145887,TR,47.56,34.55
145275,TR,47.63,34.55
149662,TR,47.7,33.93
145270,TR,47.77,33.93
145526,TR,47.85,33.93
149930,TR,47.92,33.93
148156,TR,47.99,33.93
145256,TR,48.06,33.93
150235,TR,48.14,33.93
148645,TR,48.21,33.93
145886,TR,48.28,33.93
147070,TR,48.33,73.22
146739,TR,48.33,73.88
149396,TR,48.33,74.55
147002,TR,48.33,78.11
146980,TR,48.33,75.22
148581,TR,48.33,75.89
147520,TR,48.33,76.56
147172,TR,48.33,77.23
149998,TR,48.33,78.57
149198,TR,48.33,77.9
151401,TR,48.36,33.93
146159,TR,48.43,33.93
150824,TR,48.5,33.93
147100,TR,48.57,33.93
151218,TR,48.65,33.93
147068,TR,48.72,33.93
145645,TR,48.79,33.93
145643,TR,48.86,33.93
150838,TR,48.94,33.93
145847,TR,49.01,33.93
145380,TR,49.08,33.93
151036,TR,49.15,76.72
148759,TR,49.15,77.18
147071,TR,49.15,77.64
147063,TR,49.15,76.26
149558,TR,49.15,75.79
151400,TR,49.15,75.33
146317,TR,49.15,74.87
150894,TR,49.15,74.4
145391,TR,49.15,73.94
145761,TR,49.15,73.48
149146,TR,49.15,73.01
146425,TR,49.15,72.55
150204,TR,49.16,33.93
146468,TR,49.23,33.93
151226,TR,49.3,33.93
150628,TR,49.37,33.93
149213,TR,49.45,33.93
148691,TR,49.52,33.93
145703,TR,49.59,33.93
148523,TR,49.66,32.73
149541,TR,49.74,32.73
151302,TR,49.81,32.73
150525,TR,49.88,32.73
149097,TR,49.95,32.73
146718,TR,50.0,72.09
147007,TR,50.0,64.47
150470,TR,50.0,71.16
146316,TR,50.0,71.63
145393,TR,50.0,66.07
149970,TR,50.0,68.85
149917,TR,50.0,69.31
145880,TR,50.0,69.77
145876,TR,50.0,70.24
145827,TR,50.0,70.7
147422,TR,50.0,68.38
147052,TR,50.0,67.92
147718,TR,50.0,67.46
149228,TR,50.0,67.0
146827,TR,50.0,66.53
150348,TR,50.03,32.73
145700,TR,50.1,32.73
150650,TR,50.17,32.73
145712,TR,50.25,32.73
145891,TR,50.32,32.73
146728,TR,50.39,32.73
146833,TR,50.46,32.73
147731,TR,50.54,32.73
145520,TR,50.61,32.14
146556,TR,50.68,32.14
145639,TR,50.75,32.14
146302,TR,50.83,32.14
146626,TR,50.85,62.87
146743,TR,50.85,61.26
145940,TR,50.85,46.84
146568,TR,50.85,59.66
146987,TR,50.85,48.45
147750,TR,50.85,58.06
147868,TR,50.85,50.05
147875,TR,50.85,51.65
149858,TR,50.85,56.46
147913,TR,50.85,54.86
147921,TR,50.85,53.25
145257,TR,50.9,32.14
148828,TR,50.97,32.14
146074,TR,51.05,32.14
145236,TR,51.12,32.14
149932,TR,51.19,32.14
150704,TR,51.26,32.14
150221,TR,51.34,32.14
149418,TR,51.41,32.14
145647,TR,51.48,32.14
150842,TR,51.55,32.14
146536,TR,51.63,32.14
146746,TR,51.67,45.24
149237,TR,51.67,43.64
146887,TR,51.67,41.49
147328,TR,51.67,76.6
148570,TR,51.67,79.37
145386,TR,51.67,82.14
145388,TR,51.67,80.36
150010,TR,51.67,52.73
150893,TR,51.67,39.33
149134,TR,51.67,37.18
146588,TR,51.67,28.57
145852,TR,51.67,35.03
151411,TR,51.67,30.72
149834,TR,51.67,32.88
149239,TR,51.7,32.14
150148,TR,51.77,32.14
149623,TR,51.85,32.14
147491,TR,51.92,32.14
151007,TR,51.99,32.14
147734,TR,52.06,32.14
146128,TR,52.14,32.14
151305,TR,52.21,32.14
150211,TR,52.28,32.14
150784,TR,52.35,30.91
145457,TR,52.43,30.91
145452,TR,52.5,30.91
147329,TR,52.54,65.27
149238,TR,52.54,73.84
146983,TR,52.54,66.54
148567,TR,52.54,67.82
150764,TR,52.54,71.07
147406,TR,52.54,69.09
147724,TR,52.54,68.3
150890,TR,52.54,65.54
148214,TR,52.54,60.0
146727,TR,52.54,62.77
145277,TR,52.57,30.91
148527,TR,52.65,30.91
149972,TR,52.72,30.91
149479,TR,52.79,30.91
147504,TR,52.86,30.91
146122,TR,52.94,30.91
150486,TR,53.01,30.91
150865,TR,53.08,30.91
150709,TR,53.15,30.91
150997,TR,53.23,30.91
146075,TR,53.3,30.91
146919,TR,53.33,64.0
146554,TR,53.33,62.73
147176,TR,53.33,61.45
148926,TR,53.33,82.14
145390,TR,53.33,71.43
149209,TR,53.33,60.18
148985,TR,53.33,58.91
149090,TR,53.33,50.0
145764,TR,53.33,57.64
151399,TR,53.33,53.82
147908,TR,53.33,55.09
146284,TR,53.33,56.36
146296,TR,53.33,52.55
148631,TR,53.33,51.27
151056,TR,53.37,30.91
145704,TR,53.45,30.91
145280,TR,53.52,30.91
151171,TR,53.59,30.91
146420,TR,53.66,30.91
146060,TR,53.74,30.91
150843,TR,53.81,30.91
147660,TR,53.88,30.91
148682,TR,53.95,30.91
150212,TR,54.03,30.91
148151,TR,54.1,30.91
150352,TR,54.17,30.91
146747,TR,54.24,80.13
147005,TR,54.24,58.38
146686,TR,54.24,78.11
149863,TR,54.24,74.09
147173,TR,54.24,76.1
147871,TR,54.24,58.92
147197,TR,54.24,72.08
150026,TR,54.24,66.04
149058,TR,54.24,68.05
146285,TR,54.24,70.06
146984,TR,54.24,59.46
146719,TR,54.24,64.03
148571,TR,54.24,60.0
146713,TR,54.24,62.01
149982,TR,54.25,30.91
147497,TR,54.32,30.91
149667,TR,54.39,30.36
146860,TR,54.46,30.36
145237,TR,54.54,30.36
148332,TR,54.61,30.36
149276,TR,54.68,30.36
148756,TR,54.75,30.36
148526,TR,54.83,30.36
149737,TR,54.9,30.36
151234,TR,54.97,30.36
145544,TR,55.0,57.84
147196,TR,55.0,57.31
148577,TR,55.0,56.77
148408,TR,55.0,52.99
149057,TR,55.0,56.23
149964,TR,55.0,55.15
148573,TR,55.0,55.69
150889,TR,55.0,54.61
147873,TR,55.0,53.53
149962,TR,55.0,54.07
150712,TR,55.04,30.36
147023,TR,55.12,30.36
150527,TR,55.19,30.36
147490,TR,55.26,30.36
145695,TR,55.34,30.36
150907,TR,55.41,30.36
146657,TR,55.48,30.36
145419,TR,55.55,30.36
151142,TR,55.63,30.36
150914,TR,55.7,30.36
150556,TR,55.77,30.36
149216,TR,55.84,30.36
150936,TR,55.92,30.36
146506,TR,55.93,52.46
148521,TR,55.93,51.92
148574,TR,55.93,50.84
146466,TR,55.93,51.38
151420,TR,55.93,50.3
148582,TR,55.93,49.22
147692,TR,55.93,49.76
148405,TR,55.93,48.14
151416,TR,55.93,48.68
146472,TR,55.99,30.36
145894,TR,56.06,30.36
145279,TR,56.14,30.36
150815,TR,56.21,30.36
150491,TR,56.28,30.36
146262,TR,56.35,30.36
145295,TR,56.43,30.36
150319,TR,56.5,30.36
145958,TR,56.57,30.36
151140,TR,56.64,30.36
148566,TR,56.67,43.43
147877,TR,56.67,44.44
145623,TR,56.67,47.61
149616,TR,56.67,45.45
148801,TR,56.67,47.07
149130,TR,56.67,46.53
146312,TR,56.67,45.99
145699,TR,56.72,30.36
146867,TR,56.79,29.09
149236,TR,56.86,29.09
148672,TR,56.94,29.09
148002,TR,57.01,29.09
149122,TR,57.08,29.09
150209,TR,57.15,29.09
147664,TR,57.23,29.09
145848,TR,57.3,29.09
145501,TR,57.37,29.09
147709,TR,57.44,29.09
151306,TR,57.52,29.09
147032,TR,57.59,29.09
145523,TR,57.63,42.42
146859,TR,57.63,41.41
146989,TR,57.63,37.98
149668,TR,57.63,40.4
147864,TR,57.63,37.17
146852,TR,57.63,39.39
150060,TR,57.63,36.36
146313,TR,57.63,38.38
149325,TR,57.63,37.37
147677,TR,57.66,29.09
151001,TR,57.74,29.09
149101,TR,57.81,29.09
146192,TR,57.88,29.09
145581,TR,57.95,29.09
147072,TR,58.03,28.57
149235,TR,58.1,28.57
148676,TR,58.17,28.57
149821,TR,58.24,28.57
151409,TR,58.32,28.57
148531,TR,58.33,38.8
145522,TR,58.33,39.61
147862,TR,58.33,42.39
149233,TR,58.33,40.42
148280,TR,58.33,42.86
145919,TR,58.33,41.24
150465,TR,58.33,42.05
150552,TR,58.39,28.57
149984,TR,58.46,28.57
148873,TR,58.54,28.57
150996,TR,58.61,28.57
149544,TR,58.68,28.57
148647,TR,58.75,28.57
150345,TR,58.83,28.57
147675,TR,58.9,28.57
148021,TR,58.97,28.57
146634,TR,59.04,28.57
145739,TR,59.12,28.57
150520,TR,59.19,28.57
151427,TR,59.26,28.57
145525,TR,59.32,41.92
147508,TR,59.32,41.46
150515,TR,59.32,40.99
147900,TR,59.32,74.55
148935,TR,59.32,70.91
146981,TR,59.32,40.52
149065,TR,59.32,39.58
146412,TR,59.32,40.05
147362,TR,59.32,54.55
147413,TR,59.32,38.18
149131,TR,59.32,39.12
149722,TR,59.32,38.65
148739,TR,59.34,28.57
146254,TR,59.41,28.57
145500,TR,59.48,28.57
151183,TR,59.55,28.57
146364,TR,59.63,28.57
145426,TR,59.7,28.57
145384,TR,59.77,28.57
151003,TR,59.84,28.57
150635,TR,59.92,28.57
149683,TR,59.99,28.57
147649,TR,60.0,74.14
147062,TR,60.0,74.35
149230,TR,60.0,73.73
146909,TR,60.0,73.94
146973,TR,60.0,73.53
148561,TR,60.0,72.3
146947,TR,60.0,73.32
146428,TR,60.0,73.12
149745,TR,60.0,72.91
148635,TR,60.0,72.71
149408,TR,60.0,72.5
150242,TR,60.06,28.57
148333,TR,60.13,27.27
146378,TR,60.21,27.27
148637,TR,60.28,27.27
150553,TR,60.35,27.27
150636,TR,60.43,27.27
147647,TR,60.5,27.27
149342,TR,60.57,27.27
145895,TR,60.64,27.27
150867,TR,60.72,27.27
145177,TR,60.79,27.27
150316,TR,60.86,27.27
148317,TR,60.93,27.27
146704,TR,61.01,27.27
150970,TR,61.02,72.1
147294,TR,61.02,71.07
149651,TR,61.02,71.89
147290,TR,61.02,71.28
149127,TR,61.02,71.69
145624,TR,61.02,71.48
145360,TR,61.08,27.27
151428,TR,61.15,27.27
150280,TR,61.23,27.27
146077,TR,61.3,27.27
148449,TR,61.37,27.27
145651,TR,61.44,26.79
150801,TR,61.52,26.79
148336,TR,61.59,26.79
149634,TR,61.66,26.79
146156,TR,61.67,70.87
149602,TR,61.67,70.66
147887,TR,61.67,69.42
149584,TR,61.67,70.46
146567,TR,61.67,70.25
147403,TR,61.67,69.64
150027,TR,61.67,70.05
149466,TR,61.67,69.84
148877,TR,61.73,26.79
147557,TR,61.81,26.79
146131,TR,61.88,26.79
148641,TR,61.95,26.79
147597,TR,62.03,26.79
150649,TR,62.1,26.79
150215,TR,62.17,26.79
145420,TR,62.24,26.79
146641,TR,62.32,26.79
146638,TR,62.39,26.79
150311,TR,62.46,26.79
149625,TR,62.53,26.79
149485,TR,62.61,26.79
149681,TR,62.68,25.45
150974,TR,62.71,69.19
145802,TR,62.71,68.97
150011,TR,62.71,67.86
149746,TR,62.71,68.75
149199,TR,62.71,68.53
146828,TR,62.71,68.08
146826,TR,62.71,68.31
150912,TR,62.75,25.45
145173,TR,62.83,25.45
148649,TR,62.9,25.45
146182,TR,62.97,25.45
150817,TR,63.04,25.45
146473,TR,63.12,25.45
146418,TR,63.19,25.45
150561,TR,63.26,25.45
146921,TR,63.33,64.06
150868,TR,63.33,60.27
150969,TR,63.33,56.48
148671,TR,63.33,37.5
150774,TR,63.33,48.88
149826,TR,63.33,52.68
147912,TR,63.33,45.09
146424,TR,63.33,41.3
148172,TR,63.33,25.45
146206,TR,63.41,25.45
150269,TR,63.48,25.45
148898,TR,63.55,25.45
147999,TR,63.63,25.45
150812,TR,63.7,25.45
148864,TR,63.77,25.45
146083,TR,63.84,25.45
151187,TR,63.92,25.45
145385,TR,63.99,25.45
149729,TR,64.06,25.0
148633,TR,64.13,25.0
145641,TR,64.21,25.0
148869,TR,64.28,25.0
145572,TR,64.35,25.0
149680,TR,64.41,37.5
146740,TR,64.41,37.5
148978,TR,64.41,37.5
147925,TR,64.41,37.5
149833,TR,64.41,37.5
147427,TR,64.41,37.5
150144,TR,64.43,25.0
149526,TR,64.5,25.0
145691,TR,64.57,25.0
145172,TR,64.64,25.0
151035,TR,64.72,25.0
149615,TR,64.79,25.0
145828,TR,64.86,25.0
147565,TR,64.93,25.0
150973,TR,65.0,37.5
150014,TR,65.0,58.93
149416,TR,65.0,37.5
145733,TR,65.0,37.5
150351,TR,65.01,25.0
148150,TR,65.08,25.0
145866,TR,65.15,25.0
151309,TR,65.22,25.0
151065,TR,65.3,25.0
146514,TR,65.37,23.64
148587,TR,65.44,23.64
146208,TR,65.52,23.64
150777,TR,65.59,23.64
150273,TR,65.66,23.64
147672,TR,65.73,23.64
146658,TR,65.81,23.64
148874,TR,65.88,23.64
145998,TR,65.95,23.64
151143,TR,66.02,23.64
149319,TR,66.1,23.64
145702,TR,66.1,60.52
148401,TR,66.1,72.93
146582,TR,66.1,62.1
145726,TR,66.1,73.21
146788,TR,66.1,63.69
146579,TR,66.1,65.28
149837,TR,66.1,66.86
147909,TR,66.1,68.45
149369,TR,66.1,70.04
147917,TR,66.1,71.62
145418,TR,66.17,23.64
145959,TR,66.24,23.64
151327,TR,66.32,23.64
150442,TR,66.39,23.64
149759,TR,66.46,23.21
149232,TR,66.53,23.21
150967,TR,66.61,23.21
145519,TR,66.67,72.65
149694,TR,66.67,72.37
148610,TR,66.67,72.08
147920,TR,66.67,71.8
149968,TR,66.67,71.52
149436,TR,66.67,71.24
145502,TR,66.68,23.21
150275,TR,66.75,23.21
147234,TR,66.82,23.21
150937,TR,66.9,23.21
146286,TR,66.97,23.21
145595,TR,67.04,23.21
149618,TR,67.12,23.21
145421,TR,67.19,23.21
149519,TR,67.26,23.21
145893,TR,67.33,23.21
145417,TR,67.41,23.21
150652,TR,67.48,23.21
150315,TR,67.55,23.21
151186,TR,67.62,23.21
146326,TR,67.7,23.21
147998,TR,67.77,23.21
145698,TR,67.8,70.96
149187,TR,67.8,70.68
149234,TR,67.8,70.39
149647,TR,67.8,70.11
145690,TR,67.8,69.83
146792,TR,67.8,69.55
147785,TR,67.8,69.27
151352,TR,67.84,21.82
147028,TR,67.92,21.82
146063,TR,67.99,21.82
145707,TR,68.06,21.82
150252,TR,68.13,21.82
148896,TR,68.21,21.82
148878,TR,68.28,21.82
149697,TR,68.33,68.99
146154,TR,68.33,68.7
149126,TR,68.33,68.42
147286,TR,68.33,68.06
149166,TR,68.33,67.86
148520,TR,68.33,68.14
150342,TR,68.35,21.82
147235,TR,68.42,21.82
150802,TR,68.5,21.82
150249,TR,68.57,21.82
149597,TR,68.64,21.43
146552,TR,68.72,21.43
145414,TR,68.79,21.43
151189,TR,68.86,21.43
149318,TR,68.93,21.43
145580,TR,69.01,21.43
146409,TR,69.08,21.43
150208,TR,69.15,21.43
145268,TR,69.22,21.43
150524,TR,69.3,21.43
150531,TR,69.37,21.43
150638,TR,69.44,21.43
146502,TR,69.49,68.27
146586,TR,69.49,69.09
146974,TR,69.49,68.47
146941,TR,69.49,68.68
145753,TR,69.49,68.89
150198,TR,69.52,21.43
151070,TR,69.59,20.0
147599,TR,69.66,20.0
150216,TR,69.73,20.0
145264,TR,69.81,20.0
150446,TR,69.88,20.0
146124,TR,69.95,19.64
149699,TR,70.0,68.23
147293,TR,70.0,64.81
147883,TR,70.0,65.67
149382,TR,70.0,67.38
149374,TR,70.0,66.52
146062,TR,70.02,19.64
147745,TR,70.1,19.64
149486,TR,70.17,18.18
147503,TR,70.24,18.18
150320,TR,70.31,18.18
151215,TR,70.39,18.18
149696,TR,70.46,18.18
145497,TR,70.53,18.18
150653,TR,70.61,18.18
149341,TR,70.68,17.86
150560,TR,70.75,17.86
146099,TR,70.82,17.86
145176,TR,70.9,17.86
151058,TR,70.97,17.86
146261,TR,71.04,17.86
151141,TR,71.11,16.36
145696,TR,71.19,16.36
149231,TR,71.19,63.96
148614,TR,71.19,63.1
148999,TR,71.19,61.39
145798,TR,71.19,62.25
149091,TR,71.19,54.55
148982,TR,71.19,60.54
148611,TR,71.19,59.68
145728,TR,71.19,58.83
146978,TR,71.19,57.12
146934,TR,71.19,57.97
147777,TR,71.19,56.26
146653,TR,71.19,55.41
150521,TR,71.26,16.36
146000,TR,71.33,16.36
145381,TR,71.41,16.36
147027,TR,71.48,16.07
146417,TR,71.55,16.07
145183,TR,71.62,16.07
147227,TR,71.67,53.86
146512,TR,71.67,53.17
146505,TR,71.67,52.49
146263,TR,71.67,51.8
146791,TR,71.67,51.11
151238,TR,71.7,16.07
150243,TR,71.77,14.55
